# t X Y Z X_set Y_set Z_set
27.466000 -0.289120 -13.520959 2.897934 0.000000 0.000000 3.000000
27.467000 -0.289216 -13.514197 2.897916 0.000000 0.000000 3.000000
27.468000 -0.289313 -13.507435 2.897899 0.000000 0.000000 3.000000
27.469000 -0.289410 -13.500671 2.897881 0.000000 0.000000 3.000000
27.470000 -0.289506 -13.493906 2.897864 0.000000 0.000000 3.000000
27.471000 -0.289603 -13.487141 2.897846 0.000000 0.000000 3.000000
27.472000 -0.289700 -13.480373 2.897829 0.000000 0.000000 3.000000
27.473000 -0.289797 -13.473605 2.897812 0.000000 0.000000 3.000000
27.474000 -0.289894 -13.466836 2.897794 0.000000 0.000000 3.000000
27.475000 -0.289991 -13.460065 2.897777 0.000000 0.000000 3.000000
27.476000 -0.290088 -13.453294 2.897760 0.000000 0.000000 3.000000
27.477000 -0.290185 -13.446521 2.897743 0.000000 0.000000 3.000000
27.478000 -0.290282 -13.439747 2.897725 0.000000 0.000000 3.000000
27.479000 -0.290379 -13.432971 2.897708 0.000000 0.000000 3.000000
27.480000 -0.290476 -13.426195 2.897691 0.000000 0.000000 3.000000
27.481000 -0.290573 -13.419417 2.897674 0.000000 0.000000 3.000000
27.482000 -0.290671 -13.412640 2.897657 0.000000 0.000000 3.000000
27.483000 -0.290768 -13.405860 2.897640 0.000000 0.000000 3.000000
27.484000 -0.290865 -13.399078 2.897623 0.000000 0.000000 3.000000
27.485000 -0.290963 -13.392297 2.897606 0.000000 0.000000 3.000000
27.486000 -0.291060 -13.385513 2.897589 0.000000 0.000000 3.000000
27.487000 -0.291158 -13.378730 2.897572 0.000000 0.000000 3.000000
27.488000 -0.291255 -13.371944 2.897555 0.000000 0.000000 3.000000
27.489000 -0.291353 -13.365158 2.897538 0.000000 0.000000 3.000000
27.490000 -0.291450 -13.358370 2.897521 0.000000 0.000000 3.000000
27.491000 -0.291548 -13.351582 2.897505 0.000000 0.000000 3.000000
27.492000 -0.291645 -13.344791 2.897488 0.000000 0.000000 3.000000
27.493000 -0.291743 -13.338000 2.897471 0.000000 0.000000 3.000000
27.494000 -0.291841 -13.331208 2.897454 0.000000 0.000000 3.000000
27.495000 -0.291938 -13.324415 2.897438 0.000000 0.000000 3.000000
27.496000 -0.292036 -13.317621 2.897421 0.000000 0.000000 3.000000
27.497000 -0.292134 -13.310825 2.897404 0.000000 0.000000 3.000000
27.498000 -0.292232 -13.304029 2.897388 0.000000 0.000000 3.000000
27.499000 -0.292330 -13.297232 2.897371 0.000000 0.000000 3.000000
27.500000 -0.292427 -13.290433 2.897354 0.000000 0.000000 3.000000
27.501000 -0.292525 -13.283633 2.897338 0.000000 0.000000 3.000000
27.502000 -0.292623 -13.276833 2.897321 0.000000 0.000000 3.000000
27.503000 -0.292721 -13.270030 2.897305 0.000000 0.000000 3.000000
27.504000 -0.292819 -13.263227 2.897289 0.000000 0.000000 3.000000
27.505000 -0.292917 -13.256423 2.897272 0.000000 0.000000 3.000000
27.506000 -0.293015 -13.249618 2.897256 0.000000 0.000000 3.000000
27.507000 -0.293113 -13.242811 2.897239 0.000000 0.000000 3.000000
27.508000 -0.293211 -13.236004 2.897223 0.000000 0.000000 3.000000
27.509000 -0.293310 -13.229195 2.897207 0.000000 0.000000 3.000000
27.510000 -0.293408 -13.222385 2.897191 0.000000 0.000000 3.000000
27.511000 -0.293506 -13.215574 2.897174 0.000000 0.000000 3.000000
27.512000 -0.293604 -13.208763 2.897158 0.000000 0.000000 3.000000
27.513000 -0.293702 -13.201950 2.897142 0.000000 0.000000 3.000000
27.514000 -0.293801 -13.195136 2.897126 0.000000 0.000000 3.000000
27.515000 -0.293899 -13.188321 2.897110 0.000000 0.000000 3.000000
27.516000 -0.293997 -13.181505 2.897094 0.000000 0.000000 3.000000
27.517000 -0.294095 -13.174687 2.897078 0.000000 0.000000 3.000000
27.518000 -0.294194 -13.167870 2.897062 0.000000 0.000000 3.000000
27.519000 -0.294292 -13.161050 2.897046 0.000000 0.000000 3.000000
27.520000 -0.294390 -13.154229 2.897030 0.000000 0.000000 3.000000
27.521000 -0.294489 -13.147408 2.897014 0.000000 0.000000 3.000000
27.522000 -0.294587 -13.140586 2.896998 0.000000 0.000000 3.000000
27.523000 -0.294686 -13.133761 2.896982 0.000000 0.000000 3.000000
27.524000 -0.294784 -13.126937 2.896966 0.000000 0.000000 3.000000
27.525000 -0.294883 -13.120111 2.896951 0.000000 0.000000 3.000000
27.526000 -0.294981 -13.113285 2.896935 0.000000 0.000000 3.000000
27.527000 -0.295080 -13.106457 2.896919 0.000000 0.000000 3.000000
27.528000 -0.295178 -13.099627 2.896904 0.000000 0.000000 3.000000
27.529000 -0.295277 -13.092798 2.896888 0.000000 0.000000 3.000000
27.530000 -0.295376 -13.085967 2.896873 0.000000 0.000000 3.000000
27.531000 -0.295474 -13.079135 2.896857 0.000000 0.000000 3.000000
27.532000 -0.295573 -13.072302 2.896841 0.000000 0.000000 3.000000
27.533000 -0.295672 -13.065468 2.896826 0.000000 0.000000 3.000000
27.534000 -0.295771 -13.058633 2.896810 0.000000 0.000000 3.000000
27.535000 -0.295869 -13.051797 2.896795 0.000000 0.000000 3.000000
27.536000 -0.295968 -13.044959 2.896780 0.000000 0.000000 3.000000
27.537000 -0.296067 -13.038121 2.896764 0.000000 0.000000 3.000000
27.538000 -0.296166 -13.031281 2.896749 0.000000 0.000000 3.000000
27.539000 -0.296265 -13.024442 2.896734 0.000000 0.000000 3.000000
27.540000 -0.296364 -13.017600 2.896718 0.000000 0.000000 3.000000
27.541000 -0.296463 -13.010757 2.896703 0.000000 0.000000 3.000000
27.542000 -0.296563 -13.003914 2.896688 0.000000 0.000000 3.000000
27.543000 -0.296662 -12.997070 2.896673 0.000000 0.000000 3.000000
27.544000 -0.296761 -12.990225 2.896657 0.000000 0.000000 3.000000
27.545000 -0.296860 -12.983378 2.896642 0.000000 0.000000 3.000000
27.546000 -0.296960 -12.976530 2.896627 0.000000 0.000000 3.000000
27.547000 -0.297059 -12.969682 2.896612 0.000000 0.000000 3.000000
27.548000 -0.297158 -12.962832 2.896597 0.000000 0.000000 3.000000
27.549000 -0.297258 -12.955982 2.896582 0.000000 0.000000 3.000000
27.550000 -0.297357 -12.949130 2.896567 0.000000 0.000000 3.000000
27.551000 -0.297457 -12.942278 2.896553 0.000000 0.000000 3.000000
27.552000 -0.297557 -12.935425 2.896538 0.000000 0.000000 3.000000
27.553000 -0.297656 -12.928570 2.896523 0.000000 0.000000 3.000000
27.554000 -0.297756 -12.921715 2.896508 0.000000 0.000000 3.000000
27.555000 -0.297856 -12.914858 2.896493 0.000000 0.000000 3.000000
27.556000 -0.297956 -12.908000 2.896478 0.000000 0.000000 3.000000
27.557000 -0.298056 -12.901142 2.896464 0.000000 0.000000 3.000000
27.558000 -0.298156 -12.894282 2.896449 0.000000 0.000000 3.000000
27.559000 -0.298256 -12.887422 2.896435 0.000000 0.000000 3.000000
27.560000 -0.298356 -12.880560 2.896420 0.000000 0.000000 3.000000
27.561000 -0.298456 -12.873697 2.896405 0.000000 0.000000 3.000000
27.562000 -0.298556 -12.866835 2.896391 0.000000 0.000000 3.000000
27.563000 -0.298656 -12.859970 2.896376 0.000000 0.000000 3.000000
27.564000 -0.298756 -12.853105 2.896362 0.000000 0.000000 3.000000
27.565000 -0.298857 -12.846238 2.896348 0.000000 0.000000 3.000000
27.566000 -0.298957 -12.839371 2.896333 0.000000 0.000000 3.000000
27.567000 -0.299058 -12.832502 2.896319 0.000000 0.000000 3.000000
27.568000 -0.299158 -12.825633 2.896304 0.000000 0.000000 3.000000
27.569000 -0.299259 -12.818763 2.896290 0.000000 0.000000 3.000000
27.570000 -0.299359 -12.811892 2.896276 0.000000 0.000000 3.000000
27.571000 -0.299460 -12.805019 2.896262 0.000000 0.000000 3.000000
27.572000 -0.299561 -12.798146 2.896248 0.000000 0.000000 3.000000
27.573000 -0.299661 -12.791272 2.896234 0.000000 0.000000 3.000000
27.574000 -0.299762 -12.784397 2.896219 0.000000 0.000000 3.000000
27.575000 -0.299863 -12.777521 2.896205 0.000000 0.000000 3.000000
27.576000 -0.299964 -12.770644 2.896191 0.000000 0.000000 3.000000
27.577000 -0.300065 -12.763766 2.896177 0.000000 0.000000 3.000000
27.578000 -0.300166 -12.756886 2.896163 0.000000 0.000000 3.000000
27.579000 -0.300267 -12.750007 2.896150 0.000000 0.000000 3.000000
27.580000 -0.300369 -12.743126 2.896136 0.000000 0.000000 3.000000
27.581000 -0.300470 -12.736244 2.896122 0.000000 0.000000 3.000000
27.582000 -0.300571 -12.729362 2.896108 0.000000 0.000000 3.000000
27.583000 -0.300673 -12.722478 2.896094 0.000000 0.000000 3.000000
27.584000 -0.300774 -12.715593 2.896081 0.000000 0.000000 3.000000
27.585000 -0.300876 -12.708708 2.896067 0.000000 0.000000 3.000000
27.586000 -0.300977 -12.701822 2.896053 0.000000 0.000000 3.000000
27.587000 -0.301079 -12.694935 2.896040 0.000000 0.000000 3.000000
27.588000 -0.301181 -12.688046 2.896026 0.000000 0.000000 3.000000
27.589000 -0.301282 -12.681157 2.896013 0.000000 0.000000 3.000000
27.590000 -0.301384 -12.674267 2.895999 0.000000 0.000000 3.000000
27.591000 -0.301486 -12.667376 2.895986 0.000000 0.000000 3.000000
27.592000 -0.301588 -12.660484 2.895972 0.000000 0.000000 3.000000
27.593000 -0.301690 -12.653591 2.895959 0.000000 0.000000 3.000000
27.594000 -0.301792 -12.646697 2.895946 0.000000 0.000000 3.000000
27.595000 -0.301895 -12.639803 2.895932 0.000000 0.000000 3.000000
27.596000 -0.301997 -12.632907 2.895919 0.000000 0.000000 3.000000
27.597000 -0.302099 -12.626010 2.895906 0.000000 0.000000 3.000000
27.598000 -0.302202 -12.619113 2.895892 0.000000 0.000000 3.000000
27.599000 -0.302304 -12.612214 2.895879 0.000000 0.000000 3.000000
27.600000 -0.302407 -12.605315 2.895866 0.000000 0.000000 3.000000
27.601000 -0.302509 -12.598415 2.895853 0.000000 0.000000 3.000000
27.602000 -0.302612 -12.591514 2.895840 0.000000 0.000000 3.000000
27.603000 -0.302715 -12.584612 2.895827 0.000000 0.000000 3.000000
27.604000 -0.302817 -12.577709 2.895814 0.000000 0.000000 3.000000
27.605000 -0.302920 -12.570806 2.895801 0.000000 0.000000 3.000000
27.606000 -0.303023 -12.563900 2.895787 0.000000 0.000000 3.000000
27.607000 -0.303126 -12.556994 2.895775 0.000000 0.000000 3.000000
27.608000 -0.303229 -12.550088 2.895762 0.000000 0.000000 3.000000
27.609000 -0.303332 -12.543180 2.895749 0.000000 0.000000 3.000000
27.610000 -0.303435 -12.536272 2.895736 0.000000 0.000000 3.000000
27.611000 -0.303538 -12.529364 2.895723 0.000000 0.000000 3.000000
27.612000 -0.303641 -12.522453 2.895710 0.000000 0.000000 3.000000
27.613000 -0.303745 -12.515542 2.895697 0.000000 0.000000 3.000000
27.614000 -0.303848 -12.508630 2.895684 0.000000 0.000000 3.000000
27.615000 -0.303951 -12.501718 2.895672 0.000000 0.000000 3.000000
27.616000 -0.304055 -12.494803 2.895659 0.000000 0.000000 3.000000
27.617000 -0.304158 -12.487889 2.895646 0.000000 0.000000 3.000000
27.618000 -0.304262 -12.480973 2.895633 0.000000 0.000000 3.000000
27.619000 -0.304365 -12.474057 2.895621 0.000000 0.000000 3.000000
27.620000 -0.304469 -12.467140 2.895608 0.000000 0.000000 3.000000
27.621000 -0.304572 -12.460222 2.895596 0.000000 0.000000 3.000000
27.622000 -0.304676 -12.453302 2.895583 0.000000 0.000000 3.000000
27.623000 -0.304780 -12.446383 2.895571 0.000000 0.000000 3.000000
27.624000 -0.304883 -12.439462 2.895558 0.000000 0.000000 3.000000
27.625000 -0.304987 -12.432540 2.895545 0.000000 0.000000 3.000000
27.626000 -0.305091 -12.425618 2.895533 0.000000 0.000000 3.000000
27.627000 -0.305195 -12.418694 2.895520 0.000000 0.000000 3.000000
27.628000 -0.305299 -12.411770 2.895508 0.000000 0.000000 3.000000
27.629000 -0.305403 -12.404845 2.895495 0.000000 0.000000 3.000000
27.630000 -0.305507 -12.397919 2.895483 0.000000 0.000000 3.000000
27.631000 -0.305611 -12.390992 2.895471 0.000000 0.000000 3.000000
27.632000 -0.305715 -12.384065 2.895458 0.000000 0.000000 3.000000
27.633000 -0.305819 -12.377135 2.895446 0.000000 0.000000 3.000000
27.634000 -0.305923 -12.370206 2.895434 0.000000 0.000000 3.000000
27.635000 -0.306027 -12.363276 2.895422 0.000000 0.000000 3.000000
27.636000 -0.306131 -12.356344 2.895409 0.000000 0.000000 3.000000
27.637000 -0.306235 -12.349413 2.895397 0.000000 0.000000 3.000000
27.638000 -0.306339 -12.342480 2.895385 0.000000 0.000000 3.000000
27.639000 -0.306444 -12.335546 2.895373 0.000000 0.000000 3.000000
27.640000 -0.306548 -12.328611 2.895360 0.000000 0.000000 3.000000
27.641000 -0.306652 -12.321675 2.895348 0.000000 0.000000 3.000000
27.642000 -0.306757 -12.314739 2.895336 0.000000 0.000000 3.000000
27.643000 -0.306861 -12.307802 2.895324 0.000000 0.000000 3.000000
27.644000 -0.306965 -12.300864 2.895312 0.000000 0.000000 3.000000
27.645000 -0.307070 -12.293925 2.895300 0.000000 0.000000 3.000000
27.646000 -0.307174 -12.286985 2.895288 0.000000 0.000000 3.000000
27.647000 -0.307279 -12.280045 2.895276 0.000000 0.000000 3.000000
27.648000 -0.307383 -12.273103 2.895264 0.000000 0.000000 3.000000
27.649000 -0.307488 -12.266161 2.895252 0.000000 0.000000 3.000000
27.650000 -0.307593 -12.259217 2.895240 0.000000 0.000000 3.000000
27.651000 -0.307697 -12.252274 2.895228 0.000000 0.000000 3.000000
27.652000 -0.307802 -12.245328 2.895216 0.000000 0.000000 3.000000
27.653000 -0.307907 -12.238382 2.895204 0.000000 0.000000 3.000000
27.654000 -0.308011 -12.231436 2.895192 0.000000 0.000000 3.000000
27.655000 -0.308116 -12.224488 2.895180 0.000000 0.000000 3.000000
27.656000 -0.308221 -12.217540 2.895169 0.000000 0.000000 3.000000
27.657000 -0.308326 -12.210591 2.895157 0.000000 0.000000 3.000000
27.658000 -0.308431 -12.203641 2.895145 0.000000 0.000000 3.000000
27.659000 -0.308536 -12.196691 2.895133 0.000000 0.000000 3.000000
27.660000 -0.308641 -12.189738 2.895121 0.000000 0.000000 3.000000
27.661000 -0.308746 -12.182786 2.895109 0.000000 0.000000 3.000000
27.662000 -0.308851 -12.175833 2.895098 0.000000 0.000000 3.000000
27.663000 -0.308956 -12.168879 2.895086 0.000000 0.000000 3.000000
27.664000 -0.309061 -12.161923 2.895074 0.000000 0.000000 3.000000
27.665000 -0.309166 -12.154967 2.895063 0.000000 0.000000 3.000000
27.666000 -0.309271 -12.148011 2.895051 0.000000 0.000000 3.000000
27.667000 -0.309377 -12.141053 2.895039 0.000000 0.000000 3.000000
27.668000 -0.309482 -12.134095 2.895028 0.000000 0.000000 3.000000
27.669000 -0.309587 -12.127136 2.895016 0.000000 0.000000 3.000000
27.670000 -0.309693 -12.120175 2.895005 0.000000 0.000000 3.000000
27.671000 -0.309798 -12.113215 2.894993 0.000000 0.000000 3.000000
27.672000 -0.309903 -12.106254 2.894981 0.000000 0.000000 3.000000
27.673000 -0.310009 -12.099291 2.894970 0.000000 0.000000 3.000000
27.674000 -0.310114 -12.092328 2.894958 0.000000 0.000000 3.000000
27.675000 -0.310220 -12.085363 2.894947 0.000000 0.000000 3.000000
27.676000 -0.310326 -12.078399 2.894935 0.000000 0.000000 3.000000
27.677000 -0.310431 -12.071433 2.894924 0.000000 0.000000 3.000000
27.678000 -0.310537 -12.064466 2.894912 0.000000 0.000000 3.000000
27.679000 -0.310642 -12.057499 2.894901 0.000000 0.000000 3.000000
27.680000 -0.310748 -12.050530 2.894890 0.000000 0.000000 3.000000
27.681000 -0.310854 -12.043562 2.894878 0.000000 0.000000 3.000000
27.682000 -0.310960 -12.036592 2.894867 0.000000 0.000000 3.000000
27.683000 -0.311065 -12.029621 2.894856 0.000000 0.000000 3.000000
27.684000 -0.311171 -12.022650 2.894845 0.000000 0.000000 3.000000
27.685000 -0.311277 -12.015677 2.894833 0.000000 0.000000 3.000000
27.686000 -0.311383 -12.008704 2.894822 0.000000 0.000000 3.000000
27.687000 -0.311489 -12.001731 2.894811 0.000000 0.000000 3.000000
27.688000 -0.311595 -11.994756 2.894800 0.000000 0.000000 3.000000
27.689000 -0.311701 -11.987781 2.894789 0.000000 0.000000 3.000000
27.690000 -0.311807 -11.980804 2.894777 0.000000 0.000000 3.000000
27.691000 -0.311913 -11.973827 2.894766 0.000000 0.000000 3.000000
27.692000 -0.312019 -11.966849 2.894755 0.000000 0.000000 3.000000
27.693000 -0.312125 -11.959870 2.894744 0.000000 0.000000 3.000000
27.694000 -0.312231 -11.952891 2.894733 0.000000 0.000000 3.000000
27.695000 -0.312337 -11.945911 2.894722 0.000000 0.000000 3.000000
27.696000 -0.312443 -11.938930 2.894711 0.000000 0.000000 3.000000
27.697000 -0.312550 -11.931948 2.894700 0.000000 0.000000 3.000000
27.698000 -0.312656 -11.924965 2.894689 0.000000 0.000000 3.000000
27.699000 -0.312762 -11.917982 2.894678 0.000000 0.000000 3.000000
27.700000 -0.312868 -11.910997 2.894667 0.000000 0.000000 3.000000
27.701000 -0.312975 -11.904013 2.894656 0.000000 0.000000 3.000000
27.702000 -0.313081 -11.897027 2.894645 0.000000 0.000000 3.000000
27.703000 -0.313187 -11.890040 2.894634 0.000000 0.000000 3.000000
27.704000 -0.313293 -11.883053 2.894623 0.000000 0.000000 3.000000
27.705000 -0.313400 -11.876064 2.894612 0.000000 0.000000 3.000000
27.706000 -0.313506 -11.869076 2.894601 0.000000 0.000000 3.000000
27.707000 -0.313613 -11.862085 2.894590 0.000000 0.000000 3.000000
27.708000 -0.313719 -11.855095 2.894579 0.000000 0.000000 3.000000
27.709000 -0.313826 -11.848104 2.894568 0.000000 0.000000 3.000000
27.710000 -0.313932 -11.841112 2.894558 0.000000 0.000000 3.000000
27.711000 -0.314039 -11.834119 2.894547 0.000000 0.000000 3.000000
27.712000 -0.314145 -11.827125 2.894536 0.000000 0.000000 3.000000
27.713000 -0.314252 -11.820130 2.894525 0.000000 0.000000 3.000000
27.714000 -0.314358 -11.813135 2.894515 0.000000 0.000000 3.000000
27.715000 -0.314465 -11.806139 2.894504 0.000000 0.000000 3.000000
27.716000 -0.314571 -11.799142 2.894493 0.000000 0.000000 3.000000
27.717000 -0.314678 -11.792145 2.894482 0.000000 0.000000 3.000000
27.718000 -0.314785 -11.785146 2.894471 0.000000 0.000000 3.000000
27.719000 -0.314891 -11.778147 2.894461 0.000000 0.000000 3.000000
27.720000 -0.314998 -11.771147 2.894450 0.000000 0.000000 3.000000
27.721000 -0.315105 -11.764146 2.894439 0.000000 0.000000 3.000000
27.722000 -0.315212 -11.757145 2.894429 0.000000 0.000000 3.000000
27.723000 -0.315318 -11.750142 2.894418 0.000000 0.000000 3.000000
27.724000 -0.315425 -11.743139 2.894408 0.000000 0.000000 3.000000
27.725000 -0.315532 -11.736135 2.894397 0.000000 0.000000 3.000000
27.726000 -0.315639 -11.729131 2.894386 0.000000 0.000000 3.000000
27.727000 -0.315745 -11.722125 2.894376 0.000000 0.000000 3.000000
27.728000 -0.315852 -11.715119 2.894365 0.000000 0.000000 3.000000
27.729000 -0.315959 -11.708112 2.894354 0.000000 0.000000 3.000000
27.730000 -0.316066 -11.701104 2.894344 0.000000 0.000000 3.000000
27.731000 -0.316173 -11.694096 2.894333 0.000000 0.000000 3.000000
27.732000 -0.316279 -11.687087 2.894323 0.000000 0.000000 3.000000
27.733000 -0.316386 -11.680077 2.894312 0.000000 0.000000 3.000000
27.734000 -0.316493 -11.673066 2.894302 0.000000 0.000000 3.000000
27.735000 -0.316600 -11.666054 2.894291 0.000000 0.000000 3.000000
27.736000 -0.316707 -11.659041 2.894281 0.000000 0.000000 3.000000
27.737000 -0.316814 -11.652029 2.894270 0.000000 0.000000 3.000000
27.738000 -0.316921 -11.645015 2.894260 0.000000 0.000000 3.000000
27.739000 -0.317028 -11.638000 2.894249 0.000000 0.000000 3.000000
27.740000 -0.317135 -11.630984 2.894239 0.000000 0.000000 3.000000
27.741000 -0.317242 -11.623968 2.894228 0.000000 0.000000 3.000000
27.742000 -0.317349 -11.616952 2.894218 0.000000 0.000000 3.000000
27.743000 -0.317456 -11.609934 2.894208 0.000000 0.000000 3.000000
27.744000 -0.317563 -11.602916 2.894197 0.000000 0.000000 3.000000
27.745000 -0.317670 -11.595896 2.894187 0.000000 0.000000 3.000000
27.746000 -0.317777 -11.588876 2.894176 0.000000 0.000000 3.000000
27.747000 -0.317884 -11.581856 2.894166 0.000000 0.000000 3.000000
27.748000 -0.317991 -11.574834 2.894156 0.000000 0.000000 3.000000
27.749000 -0.318098 -11.567812 2.894145 0.000000 0.000000 3.000000
27.750000 -0.318205 -11.560788 2.894135 0.000000 0.000000 3.000000
27.751000 -0.318312 -11.553765 2.894125 0.000000 0.000000 3.000000
27.752000 -0.318419 -11.546741 2.894115 0.000000 0.000000 3.000000
27.753000 -0.318526 -11.539715 2.894104 0.000000 0.000000 3.000000
27.754000 -0.318633 -11.532689 2.894094 0.000000 0.000000 3.000000
27.755000 -0.318740 -11.525662 2.894084 0.000000 0.000000 3.000000
27.756000 -0.318847 -11.518635 2.894074 0.000000 0.000000 3.000000
27.757000 -0.318954 -11.511606 2.894064 0.000000 0.000000 3.000000
27.758000 -0.319061 -11.504578 2.894053 0.000000 0.000000 3.000000
27.759000 -0.319168 -11.497548 2.894043 0.000000 0.000000 3.000000
27.760000 -0.319275 -11.490518 2.894033 0.000000 0.000000 3.000000
27.761000 -0.319382 -11.483486 2.894023 0.000000 0.000000 3.000000
27.762000 -0.319488 -11.476454 2.894013 0.000000 0.000000 3.000000
27.763000 -0.319595 -11.469421 2.894003 0.000000 0.000000 3.000000
27.764000 -0.319702 -11.462388 2.893993 0.000000 0.000000 3.000000
27.765000 -0.319809 -11.455354 2.893983 0.000000 0.000000 3.000000
27.766000 -0.319916 -11.448319 2.893973 0.000000 0.000000 3.000000
27.767000 -0.320023 -11.441283 2.893963 0.000000 0.000000 3.000000
27.768000 -0.320130 -11.434247 2.893953 0.000000 0.000000 3.000000
27.769000 -0.320236 -11.427210 2.893943 0.000000 0.000000 3.000000
27.770000 -0.320343 -11.420172 2.893933 0.000000 0.000000 3.000000
27.771000 -0.320450 -11.413134 2.893923 0.000000 0.000000 3.000000
27.772000 -0.320557 -11.406095 2.893913 0.000000 0.000000 3.000000
27.773000 -0.320663 -11.399055 2.893903 0.000000 0.000000 3.000000
27.774000 -0.320770 -11.392014 2.893893 0.000000 0.000000 3.000000
27.775000 -0.320877 -11.384972 2.893884 0.000000 0.000000 3.000000
27.776000 -0.320983 -11.377930 2.893874 0.000000 0.000000 3.000000
27.777000 -0.321090 -11.370887 2.893864 0.000000 0.000000 3.000000
27.778000 -0.321197 -11.363843 2.893854 0.000000 0.000000 3.000000
27.779000 -0.321303 -11.356799 2.893845 0.000000 0.000000 3.000000
27.780000 -0.321410 -11.349754 2.893835 0.000000 0.000000 3.000000
27.781000 -0.321517 -11.342709 2.893825 0.000000 0.000000 3.000000
27.782000 -0.321623 -11.335662 2.893815 0.000000 0.000000 3.000000
27.783000 -0.321730 -11.328614 2.893806 0.000000 0.000000 3.000000
27.784000 -0.321836 -11.321567 2.893796 0.000000 0.000000 3.000000
27.785000 -0.321943 -11.314518 2.893786 0.000000 0.000000 3.000000
27.786000 -0.322049 -11.307468 2.893777 0.000000 0.000000 3.000000
27.787000 -0.322155 -11.300419 2.893767 0.000000 0.000000 3.000000
27.788000 -0.322262 -11.293368 2.893758 0.000000 0.000000 3.000000
27.789000 -0.322368 -11.286317 2.893748 0.000000 0.000000 3.000000
27.790000 -0.322475 -11.279264 2.893739 0.000000 0.000000 3.000000
27.791000 -0.322581 -11.272212 2.893729 0.000000 0.000000 3.000000
27.792000 -0.322687 -11.265158 2.893720 0.000000 0.000000 3.000000
27.793000 -0.322794 -11.258103 2.893710 0.000000 0.000000 3.000000
27.794000 -0.322900 -11.251049 2.893701 0.000000 0.000000 3.000000
27.795000 -0.323006 -11.243994 2.893692 0.000000 0.000000 3.000000
27.796000 -0.323112 -11.236937 2.893682 0.000000 0.000000 3.000000
27.797000 -0.323218 -11.229880 2.893673 0.000000 0.000000 3.000000
27.798000 -0.323325 -11.222822 2.893664 0.000000 0.000000 3.000000
27.799000 -0.323431 -11.215764 2.893654 0.000000 0.000000 3.000000
27.800000 -0.323537 -11.208705 2.893645 0.000000 0.000000 3.000000
27.801000 -0.323643 -11.201645 2.893636 0.000000 0.000000 3.000000
27.802000 -0.323749 -11.194585 2.893627 0.000000 0.000000 3.000000
27.803000 -0.323854 -11.187524 2.893618 0.000000 0.000000 3.000000
27.804000 -0.323960 -11.180462 2.893608 0.000000 0.000000 3.000000
27.805000 -0.324066 -11.173400 2.893599 0.000000 0.000000 3.000000
27.806000 -0.324172 -11.166336 2.893590 0.000000 0.000000 3.000000
27.807000 -0.324278 -11.159272 2.893581 0.000000 0.000000 3.000000
27.808000 -0.324383 -11.152208 2.893572 0.000000 0.000000 3.000000
27.809000 -0.324489 -11.145143 2.893563 0.000000 0.000000 3.000000
27.810000 -0.324594 -11.138077 2.893554 0.000000 0.000000 3.000000
27.811000 -0.324700 -11.131011 2.893545 0.000000 0.000000 3.000000
27.812000 -0.324805 -11.123943 2.893536 0.000000 0.000000 3.000000
27.813000 -0.324910 -11.116876 2.893527 0.000000 0.000000 3.000000
27.814000 -0.325016 -11.109807 2.893518 0.000000 0.000000 3.000000
27.815000 -0.325121 -11.102737 2.893509 0.000000 0.000000 3.000000
27.816000 -0.325226 -11.095668 2.893500 0.000000 0.000000 3.000000
27.817000 -0.325331 -11.088597 2.893491 0.000000 0.000000 3.000000
27.818000 -0.325436 -11.081526 2.893482 0.000000 0.000000 3.000000
27.819000 -0.325541 -11.074454 2.893474 0.000000 0.000000 3.000000
27.820000 -0.325646 -11.067382 2.893465 0.000000 0.000000 3.000000
27.821000 -0.325751 -11.060308 2.893456 0.000000 0.000000 3.000000
27.822000 -0.325856 -11.053234 2.893447 0.000000 0.000000 3.000000
27.823000 -0.325961 -11.046160 2.893438 0.000000 0.000000 3.000000
27.824000 -0.326066 -11.039084 2.893430 0.000000 0.000000 3.000000
27.825000 -0.326170 -11.032009 2.893421 0.000000 0.000000 3.000000
27.826000 -0.326275 -11.024932 2.893412 0.000000 0.000000 3.000000
27.827000 -0.326379 -11.017855 2.893404 0.000000 0.000000 3.000000
27.828000 -0.326484 -11.010777 2.893395 0.000000 0.000000 3.000000
27.829000 -0.326588 -11.003698 2.893386 0.000000 0.000000 3.000000
27.830000 -0.326693 -10.996619 2.893378 0.000000 0.000000 3.000000
27.831000 -0.326797 -10.989540 2.893369 0.000000 0.000000 3.000000
27.832000 -0.326901 -10.982459 2.893360 0.000000 0.000000 3.000000
27.833000 -0.327005 -10.975378 2.893352 0.000000 0.000000 3.000000
27.834000 -0.327110 -10.968296 2.893343 0.000000 0.000000 3.000000
27.835000 -0.327214 -10.961214 2.893335 0.000000 0.000000 3.000000
27.836000 -0.327318 -10.954131 2.893326 0.000000 0.000000 3.000000
27.837000 -0.327422 -10.947047 2.893317 0.000000 0.000000 3.000000
27.838000 -0.327526 -10.939962 2.893309 0.000000 0.000000 3.000000
27.839000 -0.327629 -10.932878 2.893301 0.000000 0.000000 3.000000
27.840000 -0.327733 -10.925792 2.893292 0.000000 0.000000 3.000000
27.841000 -0.327837 -10.918706 2.893284 0.000000 0.000000 3.000000
27.842000 -0.327941 -10.911619 2.893275 0.000000 0.000000 3.000000
